id,arxiv_id,title,authors,date,year,venue,topics,uav_relevance,abs_url,pdf_url,code_url,project_url,query_source
949be8997fb7,2605.27582v1,Uni-LaViRA: Language-Vision-Robot Actions Translation for Unified Embodied Navigation,Hongyu Ding; Sizhuo Zhang; Ziming Xu; Jinwen Guo; Hongxiu Liu; Xingzhi Cheng; Zixuan Chen; Haifei Qi; Duo Wang; Hao Xu; Jieqi Shi; Yifan Zhang; Jing Huo; Jian Cheng; Yang Gao; Jiebo Luo,2026-05-26,2026,arXiv,UAV VLA,High,https://arxiv.org/abs/2605.27582v1,https://arxiv.org/pdf/2605.27582v1,,,"""UAV"" AND ""navigation"" AND ""planning"""
94768544f97c,2605.25010v1,Performance Comparison of Classical and Neural Sampling Algorithms for Robotic Navigation,Hichem Cheriet; Badra Khellat Kihel; Samira Chouraqui,2026-05-24,2026,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2605.25010v1,https://arxiv.org/pdf/2605.25010v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
2e82c17076c2,2605.23386v1,Droneulator: A Portable UAV Simulator for Agricultural Workflows with RotorPy and Godot 4,Jacob Swindell; Michael Lowen; Marija Popovic; Riccardo Polvara,2026-05-22,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2605.23386v1,https://arxiv.org/pdf/2605.23386v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
f4ec0b12f77f,2605.19703v1,KIO-planner: Attention-Guided Single-Stage Motion Planning with Dual Mapping for UAV Navigation,Dexing Yao; Haochen Li; Junhao Wei; Yifu Zhao; Yanxiao Li; Jiahui Xu; Jinxuan Hu; Lele Tian; Baili Lu; Zikun Li; Xu Yang; Sio-Kei Im; Dingcheng Yang; Yapeng Wang,2026-05-19,2026,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2605.19703v1,https://arxiv.org/pdf/2605.19703v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
294798b8e023,2605.19600v1,FlyMirage: A Fully Automated Generation Pipeline for Diverse and Scalable UAV Flight Data via Generative World Model,Jinhan Li; Xijie Huang; Zhaoqi Wang; Yijin Wang; Weiqi Ge; Qiyi He; Mo Zhu; Fei Gao; Yuze Wu; Xin Zhou,2026-05-19,2026,arXiv,UAV WAM; Datasets & Simulators,High,https://arxiv.org/abs/2605.19600v1,https://arxiv.org/pdf/2605.19600v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
997748b757be,2605.19120v1,"CosFly: Plan in the Matrix, Fly in the World",Hanxuan Chen; Xiangyue Wang; Songsheng Cheng; Ruilong Ren; Jie Zheng; Shuai Yuan; Tianle Zeng; Hanzhong Guo; Binbo Li; Kangli Wang; Ji Pei,2026-05-18,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2605.19120v1,https://arxiv.org/pdf/2605.19120v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
4fa1600866a8,2605.17776v2,CosFly-Track: A Large-Scale Multi-Modal Dataset for UAV Visual Tracking via Multi-Constraint Trajectory Optimization,Xiangyue Wang; Hanxuan Chen; Songsheng Cheng; Ruilong Ren; Jie Zheng; Shuai Yuan; Tianle Zeng; Hanzhong Guo; Kangli Wang; Ji Pei,2026-05-18,2026,arXiv,Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2605.17776v2,https://arxiv.org/pdf/2605.17776v2,,,"""UAV"" AND ""navigation"" AND ""metrics"""
a02c08c0cbe1,2605.16547v1,World Model-Enabled Causal Digital Twins for Semantic Communications in Physical AI Systems,Lingyi Wang; Tingyu Shui; Walid Saad; Pascal Adjakple,2026-05-15,2026,arXiv,Evaluation; UAV WAM; Datasets & Simulators,High,https://arxiv.org/abs/2605.16547v1,https://arxiv.org/pdf/2605.16547v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
c511aeac74f0,2605.14920v1,FU-MPC: Frontier- and Uncertainty-Aware Model Predictive Control for Efficient and Accurate UAV Exploration with Motorized LiDAR,Jianping Li; Pengfei Wan; Zhongyuan Liu; Yi Wang; Yiheng Chen; Xinhang Xu; Rui Jin; Boyu Zhou; Lihua Xie,2026-05-14,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2605.14920v1,https://arxiv.org/pdf/2605.14920v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
60412f154c08,2605.14810v1,CaMeRL: Collision-Aware and Memory-Enhanced Reinforcement Learning for UAV Navigation in Multi-Scale Obstacle Environments,Hong Hong; Feiyu Liao; Yongheng Liang; Boning Zhang; Haitao Wang; Hejun Wu,2026-05-14,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2605.14810v1,https://arxiv.org/pdf/2605.14810v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
a6fc09e5ba26,2605.10880v1,Safe Aerial 3D Path Planning for Autonomous UAVs using Magnetic Potential Fields,Haechan Mark Bong; Giovanni Beltrame,2026-05-11,2026,arXiv,Traditional UAV VLN; Evaluation,High,https://arxiv.org/abs/2605.10880v1,https://arxiv.org/pdf/2605.10880v1,,,"""UAV"" AND ""navigation"" AND ""success rate"""
8c188cf61e50,2605.07099v4,InfoGeo: Information-Theoretic Object-Centric Learning for Cross-View Generalizable UAV Geo-Localization,Hongyang Zhang; Maonnan Wang; Ziyao Wang; Hongrui Yin; Man On Pun,2026-05-08,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2605.07099v4,https://arxiv.org/pdf/2605.07099v4,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
8880a9e13079,2605.03678v1,Robust Visual SLAM for UAV Navigation in GPS-Denied and Degraded Environments: A Multi-Paradigm Evaluation and Deployment Study,Prasoon Kumar; Akshay Deepak; Sandeep Kumar,2026-05-05,2026,arXiv,Traditional UAV VLN; Evaluation; Datasets & Simulators,High,https://arxiv.org/abs/2605.03678v1,https://arxiv.org/pdf/2605.03678v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
8cdf81d96a96,2605.00146v1,"Real-Time Frame- and Event-based Object Detection with Spiking Neural Networks on Edge Neuromorphic Hardware: Design, Deployment and Benchmark",Udayanga G. W. K. N. Gamage; Yan Zeng; Cesar Cadena; Matteo Fumagalli; Silvia Tolu,2026-04-30,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2605.00146v1,https://arxiv.org/pdf/2605.00146v1,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
58c24bf02c0f,2605.00059v1,Dynamic-TD3: A Novel Algorithm for UAV Path Planning with Dynamic Obstacle Trajectory Prediction,Wentao Chen; Jingtang Chen; Mingjian Fu; Tiantian Li; Youfeng Su; Wenxi Liu; Yuanlong Yu,2026-04-30,2026,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2605.00059v1,https://arxiv.org/pdf/2605.00059v1,,,"""UAV"" AND ""navigation"" AND ""planning"""
408f9df8a289,2604.25267v1,Dynamic UGV-UAV Cooperative Path Planning in Uncertain Environments,Ninh Nguyen; Srinivas Akella,2026-04-28,2026,ICRA,Traditional UAV VLN,High,https://arxiv.org/abs/2604.25267v1,https://arxiv.org/pdf/2604.25267v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
9787f7195583,2604.13654v1,"Vision-and-Language Navigation for UAVs: Progress, Challenges, and a Research Roadmap",Hanxuan Chen; Jie Zheng; Siqi Yang; Tianle Zeng; Siwei Feng; Songsheng Cheng; Ruilong Ren; Hanzhong Guo; Shuai Yuan; Xiangyue Wang; Kangli Wang; Ji Pei,2026-04-15,2026,arXiv,Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2604.13654v1,https://arxiv.org/pdf/2604.13654v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
772eef2e8a4c,2604.07991v1,MotionScape: A Large-Scale Real-World Highly Dynamic UAV Video Dataset for World Models,Zile Guo; Zhan Chen; Enze Zhu; Kan Wei; Yongkang Zou; Xiaoxuan Liu; Lei Wang,2026-04-09,2026,arXiv,Datasets & Simulators; UAV WAM; Traditional UAV VLN,High,https://arxiv.org/abs/2604.07991v1,https://arxiv.org/pdf/2604.07991v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
f956d4ea1475,2604.07705v1,Vision-Language Navigation for Aerial Robots: Towards the Era of Large Language Models,Xingyu Xia; Lekai Zhou; Yujie Tang; Xiaozhou Zhu; Hai Zhu; Wen Yao,2026-04-09,2026,arXiv,Datasets & Simulators; Evaluation; Foundations,High,https://arxiv.org/abs/2604.07705v1,https://arxiv.org/pdf/2604.07705v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
a23d3191757c,2604.09694v1,EDFNet: Early Fusion of Edge and Depth for Thin-Obstacle Segmentation in UAV Navigation,Negar Fathi,2026-04-06,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2604.09694v1,https://arxiv.org/pdf/2604.09694v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
04c9214975c2,2604.02779v2,Vision-Based End-to-End Learning for UAV Traversal of Irregular Gaps via Differentiable Simulation,Linzuo Zhang; Yu Hu; Feng Yu; Yang Deng; Wenxian Yu; Danping Zou,2026-04-03,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2604.02779v2,https://arxiv.org/pdf/2604.02779v2,,,"""UAV"" AND ""navigation"" AND ""simulation"""
8a7be63fefff,2603.28032v2,CARLA-Air: Fly Drones Inside a CARLA World -- A Unified Infrastructure for Air-Ground Embodied Intelligence,Tianle Zeng; Yanci Wen; Hong Zhang,2026-03-30,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2603.28032v2,https://arxiv.org/pdf/2603.28032v2,,,"""UAV"" AND ""navigation"" AND ""simulation"""
c3c0315f0fa1,2603.22153v3,Beyond Matching to Tiles: Bridging Unaligned Aerial and Satellite Views for Vision-Only UAV Navigation,Kejia Liu; Haoyang Zhou; Ruoyu Xu; Peicheng Wang; Mingli Song; Haofei Zhang,2026-03-23,2026,CVPR,Datasets & Simulators,High,https://arxiv.org/abs/2603.22153v3,https://arxiv.org/pdf/2603.22153v3,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
cae51058e162,2603.21046v1,SpatialFly: Geometry-Guided Representation Alignment for UAV Vision-and-Language Navigation in Urban Environments,Wen Jiang; Kangyao Huang; Li Wang; Wang Xu; Wei Fan; Jinyuan Liu; Shaoyu Liu; Hanfang Liang; Hongwei Duan; Bin Xu; Xiangyang Ji,2026-03-22,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2603.21046v1,https://arxiv.org/pdf/2603.21046v1,,,"""UAV"" AND ""navigation"""
6805af8961c9,2603.19822v1,HUGE-Bench: A Benchmark for High-Level UAV Vision-Language-Action Tasks,Jingyu Guo; Ziye Chen; Ziwen Li; Zhengqing Gao; Jiaxin Huang; Hanlue Zhang; Fengming Huang; Yu Yao; Tongliang Liu; Mingming Gong,2026-03-20,2026,arXiv,UAV VLA; Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2603.19822v1,https://arxiv.org/pdf/2603.19822v1,,,"""UAV"" AND ""navigation"" AND ""metrics"""
4d557c4b24fb,2603.16228v2,PA-LVIO: Real-Time LiDAR-Visual-Inertial Odometry and Mapping with Pose-Only Bundle Adjustment,Hailiang Tang; Tisheng Zhang; Liqiang Wang; Xin Ding; Man Yuan; Xiaoji Niu,2026-03-17,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2603.16228v2,https://arxiv.org/pdf/2603.16228v2,,,"""unmanned aerial vehicle"" AND ""dataset"" AND ""navigation"""
30a170c11437,2603.14998v1,Thermal Image Refinement with Depth Estimation using Recurrent Networks for Monocular ORB-SLAM3,Hürkan Şahin; Huy Xuan Pham; Van Huyen Dang; Alper Yegenoglu; Erdal Kayacan,2026-03-16,2026,arXiv,Traditional UAV VLN; Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2603.14998v1,https://arxiv.org/pdf/2603.14998v1,,,"""unmanned aerial vehicle"" AND ""dataset"" AND ""navigation"""
2f0c99888eca,2603.14363v1,AerialVLA: A Vision-Language-Action Model for UAV Navigation via Minimalist End-to-End Control,Peng Xu; Zhengnan Deng; Jiayan Deng; Zonghua Gu; Shaohua Wan,2026-03-15,2026,arXiv,UAV VLA; Datasets & Simulators,High,https://arxiv.org/abs/2603.14363v1,https://arxiv.org/pdf/2603.14363v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
ec0742796396,2603.14236v1,AeroGen: Agentic Drone Autonomy through Single-Shot Structured Prompting & Drone SDK,Kautuk Astu; Yogesh Simmhan,2026-03-15,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2603.14236v1,https://arxiv.org/pdf/2603.14236v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
292ad0ad75b8,2603.09031v1,ImpedanceDiffusion: Diffusion-Based Global Path Planning for UAV Swarm Navigation with Generative Impedance Control,Faryal Batool; Yasheerah Yaqoot; Muhammad Ahsan Mustafa; Roohan Ahmed Khan; Aleksey Fedoseev; Dzmitry Tsetserukou,2026-03-10,2026,arXiv,Traditional UAV VLN; Evaluation,High,https://arxiv.org/abs/2603.09031v1,https://arxiv.org/pdf/2603.09031v1,,,"""UAV"" AND ""navigation"" AND ""success rate"""
bedee0d4dfd5,2603.08150v1,Edged USLAM: Edge-Aware Event-Based SLAM with Learning-Based Depth Priors,Şebnem Sarıözkan; Hürkan Şahin; Olaya Álvarez-Tuñón; Erdal Kayacan,2026-03-09,2026,ICRA,Traditional UAV VLN; Datasets & Simulators,High,https://arxiv.org/abs/2603.08150v1,https://arxiv.org/pdf/2603.08150v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
7237e3d5778f,2603.05876v1,Systematic Evaluation of Novel View Synthesis for Video Place Recognition,Muhammad Zawad Mahmud; Samiha Islam; Damian Lyons,2026-03-06,2026,IROS,Evaluation,High,https://arxiv.org/abs/2603.05876v1,https://arxiv.org/pdf/2603.05876v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
ee27b685c255,2603.02291v1,Goal-Oriented Semantic Communication for ISAC-Enabled Robotic Obstacle Avoidance,Wenjie Liu; Yansha Deng; Henk Wymeersch,2026-03-02,2026,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2603.02291v1,https://arxiv.org/pdf/2603.02291v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
9c0d828ca1d4,2602.19577v2,Chasing Ghosts: A Simulation-to-Real Olfactory Navigation Stack with Optional Vision Augmentation,Kordel K. France; Ovidiu Daescu; Latifur Khan; Rohith Peddi,2026-02-23,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2602.19577v2,https://arxiv.org/pdf/2602.19577v2,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
c56d6813f3fd,2602.10704v2,(MGS)$^2$-Net: Unifying Micro-Geometric Scale and Macro-Geometric Structure for Cross-View Geo-Localization,Minglei Li; Mengfan He; Chunyu Li; Chao Chen; Xingyu Shao; Ziyang Meng,2026-02-11,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2602.10704v2,https://arxiv.org/pdf/2602.10704v2,,,"""UAV"" AND ""navigation"" AND ""datasets"""
55c6f42e31a6,2602.09657v1,AutoFly: Vision-Language-Action Model for UAV Autonomous Navigation in the Wild,Xiaolou Sun; Wufei Si; Wenhui Ni; Yuntian Li; Dongming Wu; Fei Xie; Runwei Guan; He-Yang Xu; Henghui Ding; Yuan Wu; Yutao Yue; Yongming Huang; Hui Xiong,2026-02-10,2026,ICLR,UAV VLA; Traditional UAV VLN; Datasets & Simulators,High,https://arxiv.org/abs/2602.09657v1,https://arxiv.org/pdf/2602.09657v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
5723150b22ae,2602.07101v2,Zero-Shot UAV Navigation in Forests via Relightable 3D Gaussian Splatting,Zinan Lv; Yeqian Qian; Chen Sang; Hao Liu; Danping Zou; Ming Yang,2026-02-06,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2602.07101v2,https://arxiv.org/pdf/2602.07101v2,,,"""UAV"" AND ""navigation"" AND ""simulation"""
31b6ee87a283,2602.01189v2,SPOT: Spatio-Temporal Obstacle-free Trajectory Planning for UAVs in an Unknown Dynamic Environment,Astik Srivastava; Thomas J Chackenkulam; Bitla Bhanu Teja; Antony Thomas; Madhava Krishna,2026-02-01,2026,ICRA,Traditional UAV VLN; Datasets & Simulators,High,https://arxiv.org/abs/2602.01189v2,https://arxiv.org/pdf/2602.01189v2,,,"""UAV"" AND ""navigation"" AND ""simulation"""
8d5d88bc2863,2602.00551v1,APEX: A Decoupled Memory-based Explorer for Asynchronous Aerial Object Goal Navigation,Daoxuan Zhang; Ping Chen; Xiaobo Xia; Xiu Su; Ruichen Zhen; Jianqiang Xiao; Shuo Yang,2026-01-31,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2602.00551v1,https://arxiv.org/pdf/2602.00551v1,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
c9cc87b5605a,2602.00708v2,USS-Nav: Unified Spatio-Semantic Scene Graph for Lightweight UAV Zero-Shot Object Navigation,Weiqi Gai; Yuman Gao; Yuan Zhou; Yufan Xie; Zhiyang Liu; Yuze Wu; Xin Zhou; Fei Gao; Zhijun Meng,2026-01-31,2026,arXiv,Evaluation,High,https://arxiv.org/abs/2602.00708v2,https://arxiv.org/pdf/2602.00708v2,,,"""unmanned aerial vehicle"" AND ""navigation"""
d3274985781d,2601.18754v1,"$α^3$-SecBench: A Large-Scale Evaluation Suite of Security, Resilience, and Trust for LLM-based UAV Agents over 6G Networks",Mohamed Amine Ferrag; Abderrahmane Lakas; Merouane Debbah,2026-01-26,2026,arXiv,Evaluation; Datasets & Simulators,High,https://arxiv.org/abs/2601.18754v1,https://arxiv.org/pdf/2601.18754v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
c56b2fb75d62,2601.13252v2,"Autonomous Navigation at the Nano-Scale: Algorithms, Architectures, and Constraints",Mahmud S. Zango; Jianglin Lan,2026-01-19,2026,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2601.13252v2,https://arxiv.org/pdf/2601.13252v2,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
ed8ca2fa6258,2601.12939v1,Active Inference-Driven World Modeling for Adaptive UAV Swarm Trajectory Design,Kaleem Arshid; Ali Krayani; Lucio Marcenaro; David Martin Gomez; Carlo Regazzoni,2026-01-19,2026,arXiv,UAV WAM,High,https://arxiv.org/abs/2601.12939v1,https://arxiv.org/pdf/2601.12939v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
235e8ad3d109,2601.03707v2,AirNav: A Large-Scale UAV Vision-and-Language Navigation Dataset with Natural and Diverse Instructions,Hengxing Cai; Yijie Rao; Ligang Huang; Zanyang Zhong; Jinhan Dong; Jingjun Tan; Changhao Nai; Jue Hou; Wenhao Lu; Renxin Zhong,2026-01-07,2026,arXiv,Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2601.03707v2,https://arxiv.org/pdf/2601.03707v2,,,"""UAV"" AND ""navigation"" AND ""success rate"""
3ec56ce33d68,2601.03449v1,FIRE-VLM: A Vision-Language-Driven Reinforcement Learning Framework for UAV Wildfire Tracking in a Physics-Grounded Fire Digital Twin,Chris Webb; Mobin Habibpour; Mayamin Hamid Raha; Ali Reza Tavakkoli; Janice Coen; Fatemeh Afghah,2026-01-06,2026,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2601.03449v1,https://arxiv.org/pdf/2601.03449v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
ae310bf15a17,2512.23219v1,"MM-UAVBench: How Well Do Multimodal Large Language Models See, Think, and Plan in Low-Altitude UAV Scenarios?",Shiqi Dai; Zizhi Ma; Zhicong Luo; Xuesong Yang; Yibin Huang; Wanyue Zhang; Chi Chen; Zonghao Guo; Wang Xu; Yufei Sun; Maosong Sun,2025-12-29,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2512.23219v1,https://arxiv.org/pdf/2512.23219v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
7ef4e2d2ad06,2512.22010v1,LongFly: Long-Horizon UAV Vision-and-Language Navigation with Spatiotemporal Context Integration,Wen Jiang; Li Wang; Kangyao Huang; Wei Fan; Jinyuan Liu; Shaoyu Liu; Hongwei Duan; Bin Xu; Xiangyang Ji,2025-12-26,2025,arXiv,Evaluation,High,https://arxiv.org/abs/2512.22010v1,https://arxiv.org/pdf/2512.22010v1,,,"""unmanned aerial vehicle"" AND ""path planning"" AND ""navigation"""
a4a8dd855b47,2512.21887v2,Aerial World Model for Long-horizon Visual Generation and Navigation in 3D Space,Weichen Zhang; Peizhi Tang; Xin Zeng; Fanhang Man; Shiquan Yu; Zichao Dai; Baining Zhao; Hongjin Chen; Yu Shang; Wei Wu; Chen Gao; Xinlei Chen; Xin Wang; Yong Li; Wenwu Zhu,2025-12-26,2025,arXiv,UAV WAM; Evaluation,High,https://arxiv.org/abs/2512.21887v2,https://arxiv.org/pdf/2512.21887v2,,,"""unmanned aerial vehicle"" AND ""obstacle avoidance"" AND ""navigation"""
b1f0b675d4be,2512.21710v2,RAPTOR: Real-Time High-Resolution UAV Video Prediction with Efficient Video Attention,Zhan Chen; Zile Guo; Enze Zhu; Peirong Zhang; Xiaoxuan Liu; Lei Wang; Yidan Zhang,2025-12-25,2025,arXiv,UAV WAM,High,https://arxiv.org/abs/2512.21710v2,https://arxiv.org/pdf/2512.21710v2,,,"""UAV"" AND ""navigation"" AND ""success rate"""
987c71f12854,2512.19024v1,IndoorUAV: Benchmarking Vision-Language UAV Navigation in Continuous Indoor Environments,Xu Liu; Yu Liu; Hanshuo Qiu; Yang Qirong; Zhouhui Lian,2025-12-22,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2512.19024v1,https://arxiv.org/pdf/2512.19024v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
912a7fb3e1cd,2512.08639v3,"Aerial Vision-Language Navigation with a Unified Framework for Spatial, Temporal and Embodied Reasoning",Huilin Xu; Zhuoyang Liu; Yixiang Luomei; Feng Xu,2025-12-09,2025,arXiv,Foundations,High,https://arxiv.org/abs/2512.08639v3,https://arxiv.org/pdf/2512.08639v3,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
4a92f299b836,2512.08574v1,RVC-NMPC: Nonlinear Model Predictive Control with Reciprocal Velocity Constraints for Mutual Collision Avoidance in Agile UAV Flight,Vit Kratky; Robert Penicka; Parakh M. Gupta; Ondrej Prochazka; Martin Saska,2025-12-09,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2512.08574v1,https://arxiv.org/pdf/2512.08574v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
b38cd568b412,2512.08028v1,Optimized Area Coverage in Disaster Response Utilizing Autonomous UAV Swarm Formations,Lampis Papakostas; Aristeidis Geladaris; Athanasios Mastrogeorgiou; Jim Sharples; Gautier Hattenberger; Panagiotis Chatzakos; Panagiotis Polygerinos,2025-12-08,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2512.08028v1,https://arxiv.org/pdf/2512.08028v1,,,"""UAV"" AND ""navigation"" AND ""simulation"""
9584a808feaa,2512.07609v2,Obstacle Avoidance of UAV in Dynamic Environments Using Direction and Velocity-Adaptive Artificial Potential Field,Nikita Vaibhav Pavle; Shrreya Rajneesh; Rakesh Kumar Sahoo; Manoranjan Sinha,2025-12-08,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2512.07609v2,https://arxiv.org/pdf/2512.07609v2,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
375aeb85a9bd,2512.05418v1,Performance Evaluation of Deep Learning for Tree Branch Segmentation in Autonomous Forestry Systems,Yida Lin; Bing Xue; Mengjie Zhang; Sam Schofield; Richard Green,2025-12-05,2025,arXiv,Evaluation; Datasets & Simulators,High,https://arxiv.org/abs/2512.05418v1,https://arxiv.org/pdf/2512.05418v1,,,"""UAV"" AND ""navigation"" AND ""metrics"""
2409ae3d3f9e,2512.01753v2,AgriLiRa4D: A Multi-Sensor UAV Dataset for Robust SLAM in Challenging Agricultural Fields,Zhihao Zhan; Yuhang Ming; Shaobin Li; Jie Yuan,2025-12-01,2025,arXiv,Datasets & Simulators; Traditional UAV VLN,High,https://arxiv.org/abs/2512.01753v2,https://arxiv.org/pdf/2512.01753v2,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
2b2695d78d56,2511.18151v3,AVERY: Intent-Driven Adaptive VLM Split Computing via Embodied Self-Awareness for Efficient Disaster Response Systems,Rajat Bhattacharjya; Sing-Yao Wu; Hyunwoo Oh; Chaewon Nam; Suyeon Koo; Mohsen Imani; Elaheh Bozorgzadeh; Nikil Dutt,2025-11-22,2025,arXiv,Evaluation,High,https://arxiv.org/abs/2511.18151v3,https://arxiv.org/pdf/2511.18151v3,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
58b409d52aa0,2511.15343v1,Fast Post-Hoc Confidence Fusion for 3-Class Open-Set Aerial Object Detection,Spyridon Loukovitis; Vasileios Karampinis; Athanasios Voulodimos,2025-11-19,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2511.15343v1,https://arxiv.org/pdf/2511.15343v1,,,"""UAV"" AND ""navigation"" AND ""datasets"""
29c6828a5d17,2511.13269v1,Is your VLM Sky-Ready? A Comprehensive Spatial Intelligence Benchmark for UAV Navigation,Lingfeng Zhang; Yuchen Zhang; Hongsheng Li; Haoxiang Fu; Yingbo Tang; Hangjun Ye; Long Chen; Xiaojun Liang; Xiaoshuai Hao; Wenbo Ding,2025-11-17,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2511.13269v1,https://arxiv.org/pdf/2511.13269v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
b933d6de6973,2511.11252v1,UAVBench: An Open Benchmark Dataset for Autonomous and Agentic AI UAV Systems via LLM-Generated Flight Scenarios,Mohamed Amine Ferrag; Abderrahmane Lakas; Merouane Debbah,2025-11-14,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2511.11252v1,https://arxiv.org/pdf/2511.11252v1,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
c9eb70309192,2511.09820v1,From Street to Orbit: Training-Free Cross-View Retrieval via Location Semantics and LLM Guidance,Jeongho Min; Dongyoung Kim; Jaehyup Lee,2025-11-12,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2511.09820v1,https://arxiv.org/pdf/2511.09820v1,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
52b5393c5a89,2511.06182v2,OpenVLN: Open-world Aerial Vision-Language Navigation,Peican Lin; Gan Sun; Chenxi Liu; Fazeng Li; Weihong Ren; Yang Cong,2025-11-09,2025,arXiv,Foundations; Evaluation; Datasets & Simulators,High,https://arxiv.org/abs/2511.06182v2,https://arxiv.org/pdf/2511.06182v2,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
8ed56343994e,2511.06152v1,Real-Time Bundle Adjustment for Ultra-High-Resolution UAV Imagery Using Adaptive Patch-Based Feature Tracking,Selim Ahmet Iz; Francesco Nex; Norman Kerle; Henry Meissner; Ralf Berger,2025-11-08,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2511.06152v1,https://arxiv.org/pdf/2511.06152v1,,,"""UAV"" AND ""navigation"" AND ""datasets"""
